GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0098655	cation transmembrane transport	19	4	1.94	0.1192
GO:0009167	purine ribonucleoside monophosphate meta...	74	11	7.54	0.1214
GO:0009126	purine nucleoside monophosphate metaboli...	74	11	7.54	0.1214
GO:0006753	nucleoside phosphate metabolic process	143	19	14.56	0.1230
GO:0009261	ribonucleotide catabolic process	42	7	4.28	0.1261
GO:0009154	purine ribonucleotide catabolic process	42	7	4.28	0.1261
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	7	4.28	0.1261
GO:0009207	purine ribonucleoside triphosphate catab...	42	7	4.28	0.1261
GO:0009146	purine nucleoside triphosphate catabolic...	42	7	4.28	0.1261
GO:1901575	organic substance catabolic process	126	17	12.83	0.1268
GO:0006793	phosphorus metabolic process	234	29	23.83	0.1281
GO:0018193	peptidyl-amino acid modification	27	5	2.75	0.1314
GO:1901292	nucleoside phosphate catabolic process	59	9	6.01	0.1363
GO:0009166	nucleotide catabolic process	59	9	6.01	0.1363
GO:0009152	purine ribonucleotide biosynthetic proce...	51	8	5.19	0.1381
GO:0042451	purine nucleoside biosynthetic process	13	3	1.32	0.1384
GO:0046129	purine ribonucleoside biosynthetic proce...	13	3	1.32	0.1384
GO:0098662	inorganic cation transmembrane transport	13	3	1.32	0.1384
GO:0046130	purine ribonucleoside catabolic process	43	7	4.38	0.1385
GO:0006195	purine nucleotide catabolic process	43	7	4.38	0.1385
GO:0009143	nucleoside triphosphate catabolic proces...	43	7	4.38	0.1385
GO:0036211	protein modification process	60	9	6.11	0.1471
GO:0006464	cellular protein modification process	60	9	6.11	0.1471
GO:0032787	monocarboxylic acid metabolic process	52	8	5.3	0.1499
GO:0042254	ribosome biogenesis	36	6	3.67	0.1512
GO:0006152	purine nucleoside catabolic process	44	7	4.48	0.1515
GO:0009161	ribonucleoside monophosphate metabolic p...	86	12	8.76	0.1539
GO:0019637	organophosphate metabolic process	166	21	16.91	0.1579
GO:0051188	cofactor biosynthetic process	61	9	6.21	0.1585
GO:0051186	cofactor metabolic process	78	11	7.94	0.1595
GO:1901136	carbohydrate derivative catabolic proces...	53	8	5.4	0.1622
GO:0030243	cellulose metabolic process	14	3	1.43	0.1637
GO:0005996	monosaccharide metabolic process	14	3	1.43	0.1637
GO:0051273	beta-glucan metabolic process	14	3	1.43	0.1637
GO:0098660	inorganic ion transmembrane transport	14	3	1.43	0.1637
GO:0072523	purine-containing compound catabolic pro...	45	7	4.58	0.1651
GO:0043412	macromolecule modification	102	18	10.39	0.1710
GO:0006164	purine nucleotide biosynthetic process	54	8	5.5	0.1750
GO:0006400	tRNA modification	22	4	2.24	0.1783
GO:0009117	nucleotide metabolic process	142	18	14.46	0.1813
GO:0022613	ribonucleoprotein complex biogenesis	38	6	3.87	0.1820
GO:2001141	regulation of RNA biosynthetic process	63	9	6.42	0.1823
GO:1903506	regulation of nucleic acid-templated tra...	63	9	6.42	0.1823
GO:0046434	organophosphate catabolic process	63	9	6.42	0.1823
GO:0006812	cation transport	30	5	3.06	0.1825
GO:0044275	cellular carbohydrate catabolic process	15	3	1.53	0.1902
GO:0030001	metal ion transport	15	3	1.53	0.1902
GO:0009260	ribonucleotide biosynthetic process	64	9	6.52	0.1948
GO:0009168	purine ribonucleoside monophosphate bios...	39	6	3.97	0.1983
GO:0009127	purine nucleoside monophosphate biosynth...	39	6	3.97	0.1983
