GO.ID	Term	Annotated	Significant	Expected	Rank in elimFisher	weight01Fisher	elimFisher	Protein	PUF
GO:0004519	endonuclease activity	30	4	2.33	10	0.200	0.200	NA	NA
GO:0140102	catalytic activity, acting on a rRNA	14	2	1.09	21	0.216	0.298	NA	NA
GO:0016775	phosphotransferase activity, nitrogenous...	22	2	1.71	43	0.217	0.521	NA	NA
GO:0140097	catalytic activity, acting on DNA	57	8	4.44	4	0.222	0.069	NA	NA
GO:0030246	carbohydrate binding	46	4	3.58	41	0.225	0.488	NA	NA
GO:0016747	transferase activity, transferring acyl ...	34	4	2.65	19	0.237	0.269	NA	NA
GO:0046873	metal ion transmembrane transporter acti...	12	2	0.93	12	0.238	0.238	NA	NA
GO:0004536	deoxyribonuclease activity	12	2	0.93	13	0.238	0.238	NA	NA
GO:0008483	transaminase activity	22	3	1.71	14	0.242	0.242	NA	NA
GO:0140096	catalytic activity, acting on a protein	127	9	9.88	78	0.249	0.674	NA	NA
GO:0003678	DNA helicase activity	13	2	1.01	17	0.268	0.268	NA	NA
GO:0005215	transporter activity	74	7	5.76	24	0.276	0.352	NA	NA
GO:0003735	structural constituent of ribosome	57	6	4.44	20	0.280	0.280	NA	NA
GO:0003676	nucleic acid binding	308	21	23.97	112	0.314	0.800	NA	NA
GO:0051539	4 iron, 4 sulfur cluster binding	37	4	2.88	22	0.324	0.324	NA	NA
GO:0016772	transferase activity, transferring phosp...	143	8	11.13	134	0.345	0.890	NA	NA
GO:0016787	hydrolase activity	424	28	33	135	0.356	0.890	NA	NA
GO:0016884	carbon-nitrogen ligase activity, with gl...	16	2	1.25	26	0.358	0.358	NA	NA
GO:0042626	ATPase activity, coupled to transmembran...	39	4	3.04	27	0.361	0.361	NA	NA
GO:0008173	RNA methyltransferase activity	17	2	1.32	30	0.385	0.386	NA	NA
GO:0042578	phosphoric ester hydrolase activity	19	2	1.48	35	0.386	0.443	NA	NA
GO:0016407	acetyltransferase activity	22	2	1.71	44	0.386	0.521	NA	NA
GO:0004252	serine-type endopeptidase activity	17	2	1.32	31	0.386	0.386	NA	NA
GO:0019843	rRNA binding	41	4	3.19	32	0.398	0.398	NA	NA
GO:0003824	catalytic activity	997	74	77.6	126	0.399	0.851	NA	NA
GO:0000166	nucleotide binding	372	24	28.95	142	0.425	0.897	NA	NA
GO:0016835	carbon-oxygen lyase activity	27	2	2.1	67	0.436	0.635	NA	NA
GO:0016491	oxidoreductase activity	160	12	12.45	62	0.450	0.606	NA	NA
GO:0008135	translation factor activity, RNA binding	20	2	1.56	38	0.470	0.470	NA	NA
GO:0008094	DNA-dependent ATPase activity	20	2	1.56	39	0.470	0.470	NA	NA
GO:0032550	purine ribonucleoside binding	56	4	4.36	68	0.474	0.648	NA	NA
GO:0016773	phosphotransferase activity, alcohol gro...	51	4	3.97	53	0.498	0.572	NA	NA
GO:0016740	transferase activity	382	27	29.73	97	0.517	0.768	NA	NA
GO:0000287	magnesium ion binding	61	5	4.75	45	0.523	0.523	NA	NA
GO:0098772	molecular function regulator	10	1	0.78	50	0.557	0.557	NA	NA
GO:0003954	NADH dehydrogenase activity	10	1	0.78	51	0.557	0.557	NA	NA
GO:0008168	methyltransferase activity	64	7	4.98	11	0.565	0.225	NA	NA
GO:0016798	hydrolase activity, acting on glycosyl b...	55	2	4.28	150	0.566	0.939	NA	NA
GO:0003924	GTPase activity	24	2	1.87	52	0.569	0.569	NA	NA
GO:0140101	catalytic activity, acting on a tRNA	51	3	3.97	101	0.576	0.775	NA	NA
GO:0016814	hydrolase activity, acting on carbon-nit...	11	1	0.86	55	0.591	0.591	NA	NA
GO:0008649	rRNA methyltransferase activity	11	1	0.86	56	0.591	0.591	NA	NA
GO:0035438	cyclic-di-GMP binding	11	1	0.86	57	0.591	0.591	NA	NA
GO:0016627	oxidoreductase activity, acting on the C...	11	1	0.86	58	0.591	0.591	NA	NA
GO:0016881	acid-amino acid ligase activity	11	1	0.86	59	0.591	0.591	NA	NA
GO:0016765	transferase activity, transferring alkyl...	25	2	1.95	61	0.592	0.592	NA	NA
GO:0016810	hydrolase activity, acting on carbon-nit...	40	3	3.11	65	0.592	0.615	NA	NA
GO:0004672	protein kinase activity	30	2	2.33	84	0.593	0.693	NA	NA
GO:0016830	carbon-carbon lyase activity	30	2	2.33	85	0.625	0.693	NA	NA
GO:0016791	phosphatase activity	13	1	1.01	71	0.653	0.653	NA	NA
GO:0008810	cellulase activity	13	1	1.01	72	0.653	0.653	NA	NA
GO:0005509	calcium ion binding	13	1	1.01	73	0.653	0.653	NA	NA
GO:0004222	metalloendopeptidase activity	13	1	1.01	74	0.653	0.653	NA	NA
GO:0003690	double-stranded DNA binding	13	1	1.01	75	0.653	0.653	NA	NA
GO:0030170	pyridoxal phosphate binding	28	2	2.18	76	0.655	0.655	NA	NA
GO:0050660	flavin adenine dinucleotide binding	14	1	1.09	80	0.680	0.680	NA	NA
GO:0019842	vitamin binding	42	3	3.27	70	0.681	0.649	NA	NA
GO:0016853	isomerase activity	56	6	4.36	16	0.695	0.266	NA	NA
GO:0016903	oxidoreductase activity, acting on the a...	16	1	1.25	89	0.729	0.729	NA	NA
GO:1901681	sulfur compound binding	16	1	1.25	90	0.729	0.729	NA	NA
GO:0008080	N-acetyltransferase activity	16	1	1.25	91	0.729	0.729	NA	NA
GO:0008144	drug binding	320	22	24.91	107	0.742	0.793	NA	NA
GO:0000155	phosphorelay sensor kinase activity	17	1	1.32	94	0.750	0.750	NA	NA
GO:0008270	zinc ion binding	50	3	3.89	96	0.763	0.763	NA	NA
GO:0016811	hydrolase activity, acting on carbon-nit...	18	1	1.4	98	0.770	0.770	NA	NA
GO:0016831	carboxy-lyase activity	18	1	1.4	99	0.770	0.770	NA	NA
GO:0005506	iron ion binding	18	1	1.4	100	0.770	0.770	NA	NA
GO:0005525	GTP binding	36	2	2.8	104	0.786	0.786	NA	NA
GO:0015077	monovalent inorganic cation transmembran...	19	1	1.48	105	0.788	0.788	NA	NA
GO:0005524	ATP binding	266	18	20.7	108	0.793	0.793	NA	NA
GO:0050662	coenzyme binding	96	5	7.47	133	0.794	0.886	NA	NA
GO:0009055	electron transfer activity	20	1	1.56	113	0.805	0.805	NA	NA
GO:0051287	NAD binding	20	1	1.56	114	0.805	0.805	NA	NA
GO:0016836	hydro-lyase activity	20	1	1.56	115	0.805	0.805	NA	NA
GO:0048037	cofactor binding	173	15	13.46	29	0.812	0.365	NA	NA
GO:0000049	tRNA binding	21	1	1.63	118	0.820	0.820	NA	NA
GO:0046872	metal ion binding	279	18	21.71	128	0.821	0.858	NA	NA
GO:0030248	cellulose binding	22	1	1.71	121	0.834	0.834	NA	NA
GO:0016301	kinase activity	87	5	6.77	120	0.839	0.826	NA	NA
GO:0003723	RNA binding	119	8	9.26	88	0.879	0.728	NA	NA
GO:0140098	catalytic activity, acting on RNA	90	5	7	123	0.884	0.848	NA	NA
GO:0004812	aminoacyl-tRNA ligase activity	27	1	2.1	136	0.890	0.890	NA	NA
GO:0003677	DNA binding	173	10	13.46	138	0.898	0.890	NA	NA
GO:0016779	nucleotidyltransferase activity	55	2	4.28	151	0.939	0.939	NA	NA
GO:0016887	ATPase activity	101	7	7.86	81	0.942	0.689	NA	NA
GO:0043168	anion binding	385	25	29.96	141	0.962	0.895	NA	NA
GO:0016757	transferase activity, transferring glyco...	43	1	3.35	152	0.971	0.971	NA	NA
GO:0016829	lyase activity	97	5	7.55	139	0.971	0.891	NA	NA
GO:0003700	DNA-binding transcription factor activit...	45	1	3.5	153	0.976	0.976	NA	NA
GO:0005515	protein binding	97	5	7.55	140	0.990	0.891	NA	NA
