GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:1901659	glycosyl compound biosynthetic process	30	2	0.56	0.1040
GO:0009163	nucleoside biosynthetic process	30	2	0.56	0.1040
GO:0046434	organophosphate catabolic process	63	3	1.17	0.1061
GO:0044249	cellular biosynthetic process	473	12	8.76	0.1067
GO:0044036	cell wall macromolecule metabolic proces...	31	2	0.57	0.1100
GO:0009260	ribonucleotide biosynthetic process	64	3	1.19	0.1101
GO:1901576	organic substance biosynthetic process	478	12	8.85	0.1147
GO:0046390	ribose phosphate biosynthetic process	66	3	1.22	0.1181
GO:0051252	regulation of RNA metabolic process	66	3	1.22	0.1181
GO:0006163	purine nucleotide metabolic process	105	4	1.94	0.1213
GO:0044267	cellular protein metabolic process	190	6	3.52	0.1227
GO:0022607	cellular component assembly	68	3	1.26	0.1263
GO:0072527	pyrimidine-containing compound metabolic...	34	2	0.63	0.1284
GO:0009058	biosynthetic process	489	12	9.06	0.1340
GO:0051128	regulation of cellular component organiz...	36	2	0.67	0.1411
GO:0042254	ribosome biogenesis	36	2	0.67	0.1411
GO:0034655	nucleobase-containing compound catabolic...	72	3	1.33	0.1434
GO:0009144	purine nucleoside triphosphate metabolic...	72	3	1.33	0.1434
GO:0044270	cellular nitrogen compound catabolic pro...	72	3	1.33	0.1434
GO:0046700	heterocycle catabolic process	72	3	1.33	0.1434
GO:0009205	purine ribonucleoside triphosphate metab...	72	3	1.33	0.1434
GO:0072521	purine-containing compound metabolic pro...	112	4	2.07	0.1447
GO:0071554	cell wall organization or biogenesis	37	2	0.69	0.1476
GO:0009199	ribonucleoside triphosphate metabolic pr...	73	3	1.35	0.1478
GO:0019439	aromatic compound catabolic process	73	3	1.35	0.1478
GO:1901361	organic cyclic compound catabolic proces...	73	3	1.35	0.1478
GO:0065008	regulation of biological quality	38	2	0.7	0.1541
GO:0022613	ribonucleoprotein complex biogenesis	38	2	0.7	0.1541
GO:0019538	protein metabolic process	249	7	4.61	0.1552
GO:0031326	regulation of cellular biosynthetic proc...	75	3	1.39	0.1567
GO:0050794	regulation of cellular process	181	9	3.35	0.1606
GO:0009889	regulation of biosynthetic process	76	3	1.41	0.1613
GO:0009141	nucleoside triphosphate metabolic proces...	77	3	1.43	0.1659
GO:0006412	translation	119	4	2.2	0.1700
GO:0043043	peptide biosynthetic process	119	4	2.2	0.1700
GO:0051173	positive regulation of nitrogen compound...	10	1	0.19	0.1711
GO:0031325	positive regulation of cellular metaboli...	10	1	0.19	0.1711
