GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051540	metal cluster binding	47	1	1.12	0.684
GO:0051536	iron-sulfur cluster binding	47	1	1.12	0.684
GO:0005215	transporter activity	52	1	1.23	0.721
GO:1901265	nucleoside phosphate binding	338	7	8.02	0.734
GO:0000166	nucleotide binding	338	7	8.02	0.734
GO:0016829	lyase activity	61	1	1.45	0.778
GO:0005488	binding	780	17	18.51	0.793
GO:0097159	organic cyclic compound binding	545	11	12.93	0.824
GO:1901363	heterocyclic compound binding	545	11	12.93	0.824
GO:0032555	purine ribonucleotide binding	280	5	6.64	0.832
GO:0043167	ion binding	507	10	12.03	0.836
GO:0017076	purine nucleotide binding	282	5	6.69	0.837
GO:0036094	small molecule binding	382	7	9.06	0.853
GO:0046914	transition metal ion binding	78	1	1.85	0.856
GO:0005524	ATP binding	244	4	5.79	0.863
GO:0008144	drug binding	293	5	6.95	0.863
GO:0032559	adenyl ribonucleotide binding	245	4	5.81	0.865
GO:0032553	ribonucleotide binding	295	5	7	0.868
GO:0030554	adenyl nucleotide binding	247	4	5.86	0.870
GO:0005515	protein binding	83	1	1.97	0.873
GO:0097367	carbohydrate derivative binding	306	5	7.26	0.890
GO:0035639	purine ribonucleoside triphosphate bindi...	272	4	6.45	0.917
GO:0043168	anion binding	345	5	8.19	0.946
GO:0017111	nucleoside-triphosphatase activity	128	1	3.04	0.961
GO:0016462	pyrophosphatase activity	135	1	3.2	0.968
GO:0016817	hydrolase activity, acting on acid anhyd...	136	1	3.23	0.969
GO:0016818	hydrolase activity, acting on acid anhyd...	136	1	3.23	0.969
GO:0003674	molecular_function	1180	28	28	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.33	1.000
GO:0001882	nucleoside binding	57	0	1.35	1.000
GO:0001883	purine nucleoside binding	54	0	1.28	1.000
GO:0003678	DNA helicase activity	13	0	0.31	1.000
GO:0003690	double-stranded DNA binding	13	0	0.31	1.000
GO:0003735	structural constituent of ribosome	49	0	1.16	1.000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.31	1.000
GO:0003924	GTPase activity	23	0	0.55	1.000
GO:0003954	NADH dehydrogenase activity	10	0	0.24	1.000
GO:0004175	endopeptidase activity	21	0	0.5	1.000
GO:0004222	metalloendopeptidase activity	10	0	0.24	1.000
GO:0004386	helicase activity	23	0	0.55	1.000
GO:0004672	protein kinase activity	26	0	0.62	1.000
