GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0043167	ion binding	507	5	4.73	0.5489
GO:0005515	protein binding	83	1	0.77	0.5533
GO:0097367	carbohydrate derivative binding	306	3	2.85	0.5741
GO:0016887	ATPase activity	89	1	0.83	0.5796
GO:0005488	binding	780	9	7.27	0.5808
GO:0016740	transferase activity	331	3	3.09	0.6359
GO:1901265	nucleoside phosphate binding	338	3	3.15	0.6523
GO:0000166	nucleotide binding	338	3	3.15	0.6523
GO:0003723	RNA binding	110	1	1.03	0.6608
GO:0016772	transferase activity, transferring phosp...	118	1	1.1	0.6878
GO:0017111	nucleoside-triphosphatase activity	128	1	1.19	0.7188
GO:0016462	pyrophosphatase activity	135	1	1.26	0.7388
GO:0016817	hydrolase activity, acting on acid anhyd...	136	1	1.27	0.7416
GO:0016818	hydrolase activity, acting on acid anhyd...	136	1	1.27	0.7416
GO:0048037	cofactor binding	140	1	1.31	0.7523
GO:0003824	catalytic activity	913	8	8.51	0.7770
GO:0016491	oxidoreductase activity	153	1	1.43	0.7845
GO:0016787	hydrolase activity	355	2	3.31	0.8893
GO:0003674	molecular_function	1180	11	11	1.0000
GO:0000049	tRNA binding	18	0	0.17	1.0000
GO:0003678	DNA helicase activity	13	0	0.12	1.0000
GO:0003735	structural constituent of ribosome	49	0	0.46	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.12	1.0000
GO:0003924	GTPase activity	23	0	0.21	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.09	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.09	1.0000
GO:0004386	helicase activity	23	0	0.21	1.0000
GO:0004518	nuclease activity	40	0	0.37	1.0000
GO:0004519	endonuclease activity	25	0	0.23	1.0000
GO:0004527	exonuclease activity	15	0	0.14	1.0000
GO:0004536	deoxyribonuclease activity	10	0	0.09	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.36	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.24	1.0000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.11	1.0000
