GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0140098	catalytic activity, acting on RNA	79	1	1.41	0.770
GO:0005515	protein binding	83	1	1.48	0.787
GO:1901363	heterocyclic compound binding	545	8	9.7	0.834
GO:0097159	organic cyclic compound binding	545	8	9.7	0.834
GO:0043167	ion binding	507	7	9.02	0.870
GO:0003676	nucleic acid binding	258	3	4.59	0.871
GO:0003677	DNA binding	134	1	2.38	0.922
GO:0008144	drug binding	293	3	5.21	0.925
GO:0005524	ATP binding	244	2	4.34	0.951
GO:0032559	adenyl ribonucleotide binding	245	2	4.36	0.952
GO:0030554	adenyl nucleotide binding	247	2	4.4	0.954
GO:0043168	anion binding	345	3	6.14	0.969
GO:0035639	purine ribonucleoside triphosphate bindi...	272	2	4.84	0.971
GO:0032555	purine ribonucleotide binding	280	2	4.98	0.975
GO:0017076	purine nucleotide binding	282	2	5.02	0.976
