GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008757	S-adenosylmethionine-dependent methyltra...	20	1	0.41	0.3392
GO:0140096	catalytic activity, acting on a protein	103	3	2.09	0.3500
GO:0046872	metal ion binding	241	6	4.9	0.3633
GO:0003700	DNA-binding transcription factor activit...	22	1	0.45	0.3663
GO:0003924	GTPase activity	23	1	0.47	0.3794
GO:0043169	cation binding	246	6	5	0.3835
GO:0016788	hydrolase activity, acting on ester bond...	70	2	1.42	0.4221
GO:0046914	transition metal ion binding	78	2	1.59	0.4790
GO:0017111	nucleoside-triphosphatase activity	128	3	2.6	0.4925
GO:0005525	GTP binding	34	1	0.69	0.5077
GO:0016746	transferase activity, transferring acyl ...	34	1	0.69	0.5077
GO:0016874	ligase activity	84	2	1.71	0.5196
GO:0003677	DNA binding	134	3	2.73	0.5249
GO:0016462	pyrophosphatase activity	135	3	2.75	0.5302
GO:0016817	hydrolase activity, acting on acid anhyd...	136	3	2.77	0.5355
GO:0016818	hydrolase activity, acting on acid anhyd...	136	3	2.77	0.5355
GO:0000287	magnesium ion binding	41	1	0.83	0.5757
GO:0016779	nucleotidyltransferase activity	42	1	0.85	0.5846
GO:0022857	transmembrane transporter activity	45	1	0.92	0.6104
GO:0051540	metal cluster binding	47	1	0.96	0.6267
GO:0051536	iron-sulfur cluster binding	47	1	0.96	0.6267
GO:0042623	ATPase activity, coupled	51	1	1.04	0.6574
GO:0043167	ion binding	507	15	10.31	0.6616
GO:0005215	transporter activity	52	1	1.06	0.6646
GO:0001883	purine nucleoside binding	54	1	1.1	0.6788
GO:0032550	purine ribonucleoside binding	54	1	1.1	0.6788
GO:0001882	nucleoside binding	57	1	1.16	0.6989
GO:0032549	ribonucleoside binding	57	1	1.16	0.6989
GO:0003824	catalytic activity	913	18	18.57	0.7114
GO:0008168	methyltransferase activity	60	1	1.22	0.7178
GO:0016829	lyase activity	61	1	1.24	0.7239
GO:0016741	transferase activity, transferring one-c...	68	1	1.38	0.7628
GO:0003676	nucleic acid binding	258	4	5.25	0.8052
GO:0005515	protein binding	83	1	1.69	0.8294
GO:0016887	ATPase activity	89	1	1.81	0.8506
GO:0016787	hydrolase activity	355	5	7.22	0.8930
GO:0003723	RNA binding	110	1	2.24	0.9068
GO:0005488	binding	780	17	15.86	0.9130
GO:0016491	oxidoreductase activity	153	1	3.11	0.9656
GO:0003674	molecular_function	1180	24	24	1.0000
GO:0000049	tRNA binding	18	0	0.37	1.0000
GO:0001871	pattern binding	22	0	0.45	1.0000
GO:0003690	double-stranded DNA binding	13	0	0.26	1.0000
GO:0003735	structural constituent of ribosome	49	0	1	1.0000
GO:0003954	NADH dehydrogenase activity	10	0	0.2	1.0000
GO:0004175	endopeptidase activity	21	0	0.43	1.0000
GO:0004222	metalloendopeptidase activity	10	0	0.2	1.0000
GO:0004527	exonuclease activity	15	0	0.31	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.79	1.0000
