GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0043933	protein-containing complex subunit organ...	56	2	1.09	0.298
GO:0071496	cellular response to external stimulus	18	1	0.35	0.300
GO:0051259	protein complex oligomerization	18	1	0.35	0.300
GO:0051276	chromosome organization	18	1	0.35	0.300
GO:0031668	cellular response to extracellular stimu...	18	1	0.35	0.300
GO:0050789	regulation of biological process	192	5	3.73	0.312
GO:0097588	archaeal or bacterial-type flagellum-dep...	19	1	0.37	0.314
GO:0009991	response to extracellular stimulus	19	1	0.37	0.314
GO:0006221	pyrimidine nucleotide biosynthetic proce...	19	1	0.37	0.314
GO:0015031	protein transport	20	1	0.39	0.327
GO:0070925	organelle assembly	20	1	0.39	0.327
GO:0033036	macromolecule localization	21	1	0.41	0.340
GO:0045184	establishment of protein localization	21	1	0.41	0.340
GO:0008104	protein localization	21	1	0.41	0.340
GO:0042221	response to chemical	62	2	1.21	0.342
GO:0001539	cilium or flagellum-dependent cell motil...	22	1	0.43	0.354
GO:0048870	cell motility	23	1	0.45	0.366
GO:0006220	pyrimidine nucleotide metabolic process	23	1	0.45	0.366
GO:0015833	peptide transport	24	1	0.47	0.379
GO:0042886	amide transport	24	1	0.47	0.379
GO:0006418	tRNA aminoacylation for protein translat...	24	1	0.47	0.379
GO:0051674	localization of cell	24	1	0.47	0.379
GO:0022607	cellular component assembly	68	2	1.32	0.386
GO:0046394	carboxylic acid biosynthetic process	115	3	2.24	0.391
GO:0009073	aromatic amino acid family biosynthetic ...	25	1	0.49	0.391
GO:0043038	amino acid activation	25	1	0.49	0.391
GO:0043039	tRNA aminoacylation	25	1	0.49	0.391
GO:0043648	dicarboxylic acid metabolic process	25	1	0.49	0.391
GO:0016053	organic acid biosynthetic process	116	3	2.26	0.396
GO:1901607	alpha-amino acid biosynthetic process	71	2	1.38	0.407
GO:0006412	translation	119	3	2.31	0.413
GO:0043043	peptide biosynthetic process	119	3	2.31	0.413
GO:0009072	aromatic amino acid family metabolic pro...	27	1	0.52	0.415
GO:0072528	pyrimidine-containing compound biosynthe...	27	1	0.52	0.415
GO:1901566	organonitrogen compound biosynthetic pro...	316	7	6.14	0.419
GO:0006260	DNA replication	28	1	0.54	0.427
GO:0006518	peptide metabolic process	122	3	2.37	0.429
GO:0040007	growth	123	3	2.39	0.435
GO:0006928	movement of cell or subcellular componen...	29	1	0.56	0.438
GO:0016043	cellular component organization	124	3	2.41	0.440
GO:0050794	regulation of cellular process	181	4	3.52	0.479
GO:0019752	carboxylic acid metabolic process	181	4	3.52	0.479
GO:1901360	organic cyclic compound metabolic proces...	433	9	8.42	0.480
GO:0071705	nitrogen compound transport	33	1	0.64	0.482
GO:0043436	oxoacid metabolic process	182	4	3.54	0.483
GO:0072527	pyrimidine-containing compound metabolic...	34	1	0.66	0.492
GO:0006082	organic acid metabolic process	184	4	3.58	0.492
GO:0034645	cellular macromolecule biosynthetic proc...	239	5	4.65	0.512
GO:0042254	ribosome biogenesis	36	1	0.7	0.513
GO:0043604	amide biosynthetic process	138	3	2.68	0.515
GO:1901605	alpha-amino acid metabolic process	88	2	1.71	0.522
GO:0071702	organic substance transport	38	1	0.74	0.532
GO:0022613	ribonucleoprotein complex biogenesis	38	1	0.74	0.532
GO:0065008	regulation of biological quality	38	1	0.74	0.532
GO:0009059	macromolecule biosynthetic process	244	5	4.74	0.532
GO:0006281	DNA repair	39	1	0.76	0.541
GO:0043603	cellular amide metabolic process	150	3	2.92	0.576
GO:0090305	nucleic acid phosphodiester bond hydroly...	44	1	0.86	0.586
GO:0016310	phosphorylation	100	2	1.94	0.594
GO:0071840	cellular component organization or bioge...	155	3	3.01	0.600
GO:0044249	cellular biosynthetic process	473	9	9.2	0.618
