GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	2	1.5	0.449
GO:1901265	nucleoside phosphate binding	327	13	12.27	0.460
GO:0000166	nucleotide binding	327	13	12.27	0.460
GO:0042802	identical protein binding	16	1	0.6	0.460
GO:0016775	phosphotransferase activity, nitrogenous...	16	1	0.6	0.460
GO:0016836	hydro-lyase activity	16	1	0.6	0.460
GO:0016773	phosphotransferase activity, alcohol gro...	41	2	1.54	0.462
GO:0016301	kinase activity	67	3	2.51	0.466
GO:0019001	guanyl nucleotide binding	42	2	1.58	0.474
GO:0032561	guanyl ribonucleotide binding	42	2	1.58	0.474
GO:0008270	zinc ion binding	42	2	1.58	0.474
GO:0004175	endopeptidase activity	17	1	0.64	0.481
GO:0051539	4 iron, 4 sulfur cluster binding	17	1	0.64	0.481
GO:0000049	tRNA binding	18	1	0.68	0.500
GO:0046914	transition metal ion binding	71	3	2.66	0.506
GO:0051540	metal cluster binding	45	2	1.69	0.512
GO:0051536	iron-sulfur cluster binding	45	2	1.69	0.512
GO:0036094	small molecule binding	371	14	13.92	0.550
GO:0016765	transferase activity, transferring alkyl...	22	1	0.83	0.572
GO:0004519	endonuclease activity	23	1	0.86	0.589
GO:0004386	helicase activity	23	1	0.86	0.589
GO:0022890	inorganic cation transmembrane transport...	23	1	0.86	0.589
GO:1901363	heterocyclic compound binding	539	20	20.23	0.590
GO:0097159	organic cyclic compound binding	539	20	20.23	0.590
GO:0003723	RNA binding	108	4	4.05	0.591
GO:0016772	transferase activity, transferring phosp...	109	4	4.09	0.599
GO:0008324	cation transmembrane transporter activit...	24	1	0.9	0.605
GO:0016875	ligase activity, forming carbon-oxygen b...	24	1	0.9	0.605
GO:0004812	aminoacyl-tRNA ligase activity	24	1	0.9	0.605
GO:0004672	protein kinase activity	25	1	0.94	0.620
GO:0008144	drug binding	280	10	10.51	0.633
GO:0042626	ATPase activity, coupled to transmembran...	26	1	0.98	0.634
GO:0043492	ATPase activity, coupled to movement of ...	26	1	0.98	0.634
GO:0016887	ATPase activity	87	3	3.27	0.649
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	28	1	1.05	0.662
GO:0015399	primary active transmembrane transporter...	28	1	1.05	0.662
GO:0015318	inorganic molecular entity transmembrane...	29	1	1.09	0.675
GO:0015075	ion transmembrane transporter activity	30	1	1.13	0.687
GO:0022804	active transmembrane transporter activit...	30	1	1.13	0.687
GO:0016746	transferase activity, transferring acyl ...	32	1	1.2	0.711
