GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0065007	biological regulation	197	6	4.64	0.313
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.38	0.319
GO:0044419	interspecies interaction between organis...	16	1	0.38	0.319
GO:0051674	localization of cell	16	1	0.38	0.319
GO:0048870	cell motility	16	1	0.38	0.319
GO:0032268	regulation of cellular protein metabolic...	16	1	0.38	0.319
GO:0006164	purine nucleotide biosynthetic process	49	2	1.16	0.323
GO:0051171	regulation of nitrogen compound metaboli...	85	3	2	0.324
GO:0007154	cell communication	86	3	2.03	0.331
GO:0031323	regulation of cellular metabolic process	86	3	2.03	0.331
GO:0072522	purine-containing compound biosynthetic ...	50	2	1.18	0.332
GO:0048518	positive regulation of biological proces...	17	1	0.4	0.336
GO:0009110	vitamin biosynthetic process	17	1	0.4	0.336
GO:0051246	regulation of protein metabolic process	17	1	0.4	0.336
GO:0042364	water-soluble vitamin biosynthetic proce...	17	1	0.4	0.336
GO:0080090	regulation of primary metabolic process	88	3	2.07	0.344
GO:0006725	cellular aromatic compound metabolic pro...	407	11	9.6	0.348
GO:0060255	regulation of macromolecule metabolic pr...	90	3	2.12	0.358
GO:0016310	phosphorylation	91	3	2.15	0.364
GO:1901576	organic substance biosynthetic process	453	12	10.68	0.365
GO:0016051	carbohydrate biosynthetic process	19	1	0.45	0.367
GO:0045934	negative regulation of nucleobase-contai...	19	1	0.45	0.367
GO:0044271	cellular nitrogen compound biosynthetic ...	332	9	7.83	0.375
GO:0036211	protein modification process	55	2	1.3	0.376
GO:0006464	cellular protein modification process	55	2	1.3	0.376
GO:1901360	organic cyclic compound metabolic proces...	415	11	9.78	0.378
GO:0019222	regulation of metabolic process	93	3	2.19	0.378
GO:0006928	movement of cell or subcellular componen...	20	1	0.47	0.382
GO:0006766	vitamin metabolic process	20	1	0.47	0.382
GO:0006767	water-soluble vitamin metabolic process	20	1	0.47	0.382
GO:0050794	regulation of cellular process	173	5	4.08	0.387
GO:0006754	ATP biosynthetic process	21	1	0.5	0.397
GO:0022900	electron transport chain	21	1	0.5	0.397
GO:0009058	biosynthetic process	462	12	10.89	0.398
GO:1901564	organonitrogen compound metabolic proces...	465	12	10.96	0.410
GO:0009260	ribonucleotide biosynthetic process	59	2	1.39	0.410
GO:0051704	multi-organism process	22	1	0.52	0.412
GO:0009206	purine ribonucleoside triphosphate biosy...	22	1	0.52	0.412
GO:0009145	purine nucleoside triphosphate biosynthe...	22	1	0.52	0.412
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.52	0.412
GO:0071704	organic substance metabolic process	719	18	16.95	0.413
GO:0009890	negative regulation of biosynthetic proc...	23	1	0.54	0.426
