GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0090305	nucleic acid phosphodiester bond hydroly...	42	2	1.16	0.3229
GO:0044275	cellular carbohydrate catabolic process	14	1	0.39	0.3250
GO:0006261	DNA-dependent DNA replication	15	1	0.41	0.3438
GO:0034470	ncRNA processing	45	2	1.24	0.3538
GO:0015031	protein transport	16	1	0.44	0.3621
GO:0042558	pteridine-containing compound metabolic ...	16	1	0.44	0.3621
GO:0044419	interspecies interaction between organis...	16	1	0.44	0.3621
GO:0019752	carboxylic acid metabolic process	178	6	4.9	0.3626
GO:0043436	oxoacid metabolic process	179	6	4.92	0.3680
GO:0006082	organic acid metabolic process	180	6	4.95	0.3734
GO:0045184	establishment of protein localization	17	1	0.47	0.3799
GO:0001510	RNA methylation	17	1	0.47	0.3799
GO:0033036	macromolecule localization	17	1	0.47	0.3799
GO:0008104	protein localization	17	1	0.47	0.3799
GO:0006073	cellular glucan metabolic process	18	1	0.5	0.3973
GO:0044042	glucan metabolic process	19	1	0.52	0.4142
GO:0032259	methylation	53	2	1.46	0.4341
GO:1901605	alpha-amino acid metabolic process	87	3	2.39	0.4342
GO:0046483	heterocycle metabolic process	405	12	11.14	0.4391
GO:0006364	rRNA processing	21	1	0.58	0.4466
GO:1901068	guanosine-containing compound metabolic ...	21	1	0.58	0.4466
GO:0006725	cellular aromatic compound metabolic pro...	407	12	11.19	0.4477
GO:0006575	cellular modified amino acid metabolic p...	22	1	0.61	0.4621
GO:0006400	tRNA modification	22	1	0.61	0.4621
GO:0051704	multi-organism process	22	1	0.61	0.4621
GO:0010467	gene expression	232	7	6.38	0.4626
GO:0046128	purine ribonucleoside metabolic process	57	2	1.57	0.4724
GO:0006396	RNA processing	57	2	1.57	0.4724
GO:0016072	rRNA metabolic process	23	1	0.63	0.4772
GO:0043414	macromolecule methylation	23	1	0.63	0.4772
GO:0042278	purine nucleoside metabolic process	58	2	1.6	0.4817
GO:1901360	organic cyclic compound metabolic proces...	415	12	11.41	0.4822
GO:0044264	cellular polysaccharide metabolic proces...	25	1	0.69	0.5063
GO:0006260	DNA replication	26	1	0.72	0.5202
GO:0009064	glutamine family amino acid metabolic pr...	26	1	0.72	0.5202
GO:0006508	proteolysis	63	2	1.73	0.5270
GO:0043603	cellular amide metabolic process	137	4	3.77	0.5334
GO:0042455	ribonucleoside biosynthetic process	27	1	0.74	0.5337
GO:0043170	macromolecule metabolic process	465	13	12.79	0.5422
GO:0008033	tRNA processing	28	1	0.77	0.5469
GO:0009072	aromatic amino acid family metabolic pro...	28	1	0.77	0.5469
GO:1901659	glycosyl compound biosynthetic process	28	1	0.77	0.5469
GO:0009163	nucleoside biosynthetic process	28	1	0.77	0.5469
GO:0009125	nucleoside monophosphate catabolic proce...	29	1	0.8	0.5597
GO:0009128	purine nucleoside monophosphate cataboli...	29	1	0.8	0.5597
GO:0044262	cellular carbohydrate metabolic process	29	1	0.8	0.5597
GO:0009169	purine ribonucleoside monophosphate cata...	29	1	0.8	0.5597
GO:0009158	ribonucleoside monophosphate catabolic p...	29	1	0.8	0.5597
GO:0034641	cellular nitrogen compound metabolic pro...	471	13	12.95	0.5674
GO:0006139	nucleobase-containing compound metabolic...	364	10	10.01	0.5740
GO:0043043	peptide biosynthetic process	108	3	2.97	0.5854
GO:0006412	translation	108	3	2.97	0.5854
GO:0006810	transport	110	6	3.03	0.5926
GO:0009126	purine nucleoside monophosphate metaboli...	71	2	1.95	0.5942
GO:0007165	signal transduction	71	2	1.95	0.5942
GO:0023052	signaling	71	2	1.95	0.5942
GO:0009167	purine ribonucleoside monophosphate meta...	71	2	1.95	0.5942
GO:0006351	transcription, DNA-templated	72	2	1.98	0.6021
GO:0006518	peptide metabolic process	111	3	3.05	0.6051
GO:0051234	establishment of localization	112	6	3.08	0.6066
GO:0097659	nucleic acid-templated transcription	73	2	2.01	0.6099
GO:0009119	ribonucleoside metabolic process	73	2	2.01	0.6099
GO:0006807	nitrogen compound metabolic process	626	17	17.22	0.6161
GO:0006259	DNA metabolic process	74	2	2.04	0.6176
