GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008144	drug binding	280	5	5.25	0.6353
GO:0005488	binding	758	14	14.23	0.6423
GO:0032550	purine ribonucleoside binding	53	1	0.99	0.6424
GO:0001883	purine nucleoside binding	53	1	0.99	0.6424
GO:0032553	ribonucleotide binding	284	5	5.33	0.6494
GO:0032549	ribonucleoside binding	55	1	1.03	0.6564
GO:0001882	nucleoside binding	55	1	1.03	0.6564
GO:0097367	carbohydrate derivative binding	293	5	5.5	0.6803
GO:0016829	lyase activity	60	1	1.13	0.6890
GO:0016788	hydrolase activity, acting on ester bond...	63	1	1.18	0.7072
GO:0036094	small molecule binding	371	6	6.96	0.7481
GO:0046914	transition metal ion binding	71	1	1.33	0.7508
GO:0140098	catalytic activity, acting on RNA	72	1	1.35	0.7558
GO:0016874	ligase activity	77	1	1.45	0.7794
GO:1901265	nucleoside phosphate binding	327	5	6.14	0.7820
GO:0000166	nucleotide binding	327	5	6.14	0.7820
GO:0005515	protein binding	78	1	1.46	0.7838
GO:0016887	ATPase activity	87	1	1.63	0.8202
GO:0017111	nucleoside-triphosphatase activity	124	1	2.33	0.9171
GO:0016462	pyrophosphatase activity	131	1	2.46	0.9286
GO:0016817	hydrolase activity, acting on acid anhyd...	131	1	2.46	0.9286
GO:0016818	hydrolase activity, acting on acid anhyd...	131	1	2.46	0.9286
GO:0016740	transferase activity	303	5	5.69	0.9678
GO:0003824	catalytic activity	861	16	16.16	0.9717
GO:0016787	hydrolase activity	332	3	6.23	0.9720
GO:0008168	methyltransferase activity	52	3	0.98	1.0000
GO:0016741	transferase activity, transferring one-c...	59	3	1.11	1.0000
GO:0003674	molecular_function	1119	21	21	1.0000
GO:0000049	tRNA binding	18	0	0.34	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.26	1.0000
GO:0001871	pattern binding	23	0	0.43	1.0000
GO:0003678	DNA helicase activity	13	0	0.24	1.0000
GO:0003690	double-stranded DNA binding	14	0	0.26	1.0000
GO:0003700	DNA-binding transcription factor activit...	20	0	0.38	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.21	1.0000
GO:0003924	GTPase activity	22	0	0.41	1.0000
GO:0003954	NADH dehydrogenase activity	11	0	0.21	1.0000
GO:0004175	endopeptidase activity	17	0	0.32	1.0000
GO:0004386	helicase activity	23	0	0.43	1.0000
GO:0004527	exonuclease activity	14	0	0.26	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.75	1.0000
GO:0004672	protein kinase activity	25	0	0.47	1.0000
GO:0004673	protein histidine kinase activity	15	0	0.28	1.0000
GO:0004812	aminoacyl-tRNA ligase activity	24	0	0.45	1.0000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.19	1.0000
GO:0005215	transporter activity	49	0	0.92	1.0000
GO:0005506	iron ion binding	14	0	0.26	1.0000
GO:0005525	GTP binding	33	0	0.62	1.0000
GO:0008080	N-acetyltransferase activity	15	0	0.28	1.0000
GO:0008135	translation factor activity, RNA binding	18	0	0.34	1.0000
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	0	0.19	1.0000
GO:0008233	peptidase activity	44	0	0.83	1.0000
GO:0008236	serine-type peptidase activity	12	0	0.23	1.0000
GO:0008324	cation transmembrane transporter activit...	24	0	0.45	1.0000
GO:0008483	transaminase activity	17	0	0.32	1.0000
GO:0009055	electron transfer activity	19	0	0.36	1.0000
