GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0051540	metal cluster binding	45	1	0.88	0.5982
GO:0051536	iron-sulfur cluster binding	45	1	0.88	0.5982
GO:0005215	transporter activity	49	1	0.96	0.6302
GO:0016787	hydrolase activity	332	8	6.53	0.6585
GO:0008144	drug binding	280	5	5.5	0.6796
GO:0005524	ATP binding	234	4	4.6	0.7075
GO:0032559	adenyl ribonucleotide binding	235	4	4.62	0.7110
GO:0030554	adenyl nucleotide binding	237	4	4.66	0.7180
GO:0017111	nucleoside-triphosphatase activity	124	2	2.44	0.7205
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	2.58	0.7498
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	2.58	0.7498
GO:0016462	pyrophosphatase activity	131	2	2.58	0.7498
GO:0046914	transition metal ion binding	71	1	1.4	0.7669
GO:0140098	catalytic activity, acting on RNA	72	1	1.42	0.7718
GO:0048037	cofactor binding	137	2	2.69	0.7729
GO:0035639	purine ribonucleoside triphosphate bindi...	262	4	5.15	0.7954
GO:0016491	oxidoreductase activity	147	2	2.89	0.8076
GO:0032555	purine ribonucleotide binding	268	4	5.27	0.8115
GO:0050662	coenzyme binding	81	1	1.59	0.8116
GO:0017076	purine nucleotide binding	270	4	5.31	0.8166
GO:0043168	anion binding	333	5	6.55	0.8320
GO:0016887	ATPase activity	87	1	1.71	0.8344
GO:0032553	ribonucleotide binding	284	4	5.58	0.8498
GO:0097367	carbohydrate derivative binding	293	4	5.76	0.8685
GO:0036094	small molecule binding	371	5	7.29	0.9031
GO:1901265	nucleoside phosphate binding	327	4	6.43	0.9233
GO:0000166	nucleotide binding	327	4	6.43	0.9233
GO:0003674	molecular_function	1119	22	22	1.0000
GO:0004518	nuclease activity	37	3	0.73	1.0000
GO:0016788	hydrolase activity, acting on ester bond...	63	3	1.24	1.0000
GO:0000049	tRNA binding	18	0	0.35	1.0000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.28	1.0000
GO:0001871	pattern binding	23	0	0.45	1.0000
GO:0001882	nucleoside binding	55	0	1.08	1.0000
GO:0001883	purine nucleoside binding	53	0	1.04	1.0000
GO:0003678	DNA helicase activity	13	0	0.26	1.0000
GO:0003690	double-stranded DNA binding	14	0	0.28	1.0000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	11	0	0.22	1.0000
GO:0003924	GTPase activity	22	0	0.43	1.0000
GO:0003954	NADH dehydrogenase activity	11	0	0.22	1.0000
GO:0004175	endopeptidase activity	17	0	0.33	1.0000
GO:0004386	helicase activity	23	0	0.45	1.0000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	0	0.79	1.0000
GO:0004672	protein kinase activity	25	0	0.49	1.0000
GO:0004673	protein histidine kinase activity	15	0	0.29	1.0000
GO:0004888	transmembrane signaling receptor activit...	10	0	0.2	1.0000
