GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0016773	phosphotransferase activity, alcohol gro...	41	1	1.21	0.714
GO:0032561	guanyl ribonucleotide binding	42	1	1.24	0.722
GO:0019001	guanyl nucleotide binding	42	1	1.24	0.722
GO:0043167	ion binding	487	13	14.36	0.745
GO:0005488	binding	758	21	22.35	0.761
GO:0042623	ATPase activity, coupled	50	1	1.47	0.784
GO:0001883	purine nucleoside binding	53	1	1.56	0.803
GO:0032550	purine ribonucleoside binding	53	1	1.56	0.803
GO:0001882	nucleoside binding	55	1	1.62	0.815
GO:0032549	ribonucleoside binding	55	1	1.62	0.815
GO:0016491	oxidoreductase activity	147	3	4.34	0.831
GO:0017111	nucleoside-triphosphatase activity	124	2	3.66	0.897
GO:0005515	protein binding	78	1	2.3	0.911
GO:0016817	hydrolase activity, acting on acid anhyd...	131	2	3.86	0.915
GO:0016818	hydrolase activity, acting on acid anhyd...	131	2	3.86	0.915
GO:0016462	pyrophosphatase activity	131	2	3.86	0.915
GO:0016887	ATPase activity	87	1	2.57	0.934
GO:0046872	metal ion binding	230	3	6.78	0.979
GO:0043169	cation binding	235	3	6.93	0.982
GO:0003674	molecular_function	1119	33	33	1.000
GO:0000049	tRNA binding	18	0	0.53	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.41	1.000
GO:0000287	magnesium ion binding	39	0	1.15	1.000
