GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008649	rRNA methyltransferase activity	11	1	0.87	0.596
GO:0030170	pyridoxal phosphate binding	25	2	1.97	0.600
GO:0016830	carbon-carbon lyase activity	25	2	1.97	0.600
GO:0070279	vitamin B6 binding	25	2	1.97	0.600
GO:0005509	calcium ion binding	12	1	0.95	0.628
GO:0032550	purine ribonucleoside binding	54	4	4.26	0.630
GO:0001883	purine nucleoside binding	54	4	4.26	0.630
GO:0000287	magnesium ion binding	41	3	3.23	0.641
GO:0042626	ATPase activity, coupled to transmembran...	27	2	2.13	0.642
GO:0043492	ATPase activity, coupled to movement of ...	27	2	2.13	0.642
GO:0032555	purine ribonucleotide binding	280	21	22.07	0.649
GO:0016811	hydrolase activity, acting on carbon-nit...	13	1	1.02	0.658
GO:0003690	double-stranded DNA binding	13	1	1.02	0.658
GO:0017076	purine nucleotide binding	282	21	22.23	0.663
GO:0016874	ligase activity	84	6	6.62	0.666
GO:0005524	ATP binding	244	18	19.23	0.671
GO:0032549	ribonucleoside binding	57	4	4.49	0.673
GO:0001882	nucleoside binding	57	4	4.49	0.673
GO:0140101	catalytic activity, acting on a tRNA	43	3	3.39	0.674
GO:0032559	adenyl ribonucleotide binding	245	18	19.31	0.679
GO:0016491	oxidoreductase activity	153	11	12.06	0.683
GO:0035639	purine ribonucleoside triphosphate bindi...	272	20	21.44	0.685
GO:0008080	N-acetyltransferase activity	14	1	1.1	0.685
GO:0016410	N-acyltransferase activity	14	1	1.1	0.685
GO:0016773	phosphotransferase activity, alcohol gro...	44	3	3.47	0.690
GO:0030554	adenyl nucleotide binding	247	18	19.47	0.694
GO:0017111	nucleoside-triphosphatase activity	128	9	10.09	0.700
GO:0015405	P-P-bond-hydrolysis-driven transmembrane...	30	2	2.36	0.700
GO:0015318	inorganic molecular entity transmembrane...	30	2	2.36	0.700
GO:0015399	primary active transmembrane transporter...	30	2	2.36	0.700
GO:0008236	serine-type peptidase activity	15	1	1.18	0.710
GO:0016831	carboxy-lyase activity	15	1	1.18	0.710
GO:0016836	hydro-lyase activity	15	1	1.18	0.710
GO:0005506	iron ion binding	15	1	1.18	0.710
GO:0015077	monovalent inorganic cation transmembran...	15	1	1.18	0.710
GO:0017171	serine hydrolase activity	15	1	1.18	0.710
GO:0016887	ATPase activity	89	6	7.01	0.722
GO:0016829	lyase activity	61	4	4.81	0.725
GO:0008270	zinc ion binding	47	3	3.7	0.733
GO:0016651	oxidoreductase activity, acting on NAD(P...	16	1	1.26	0.733
GO:0022804	active transmembrane transporter activit...	32	2	2.52	0.734
GO:0043168	anion binding	345	25	27.19	0.736
GO:0008144	drug binding	293	21	23.09	0.738
GO:0032553	ribonucleotide binding	295	21	23.25	0.751
GO:0016462	pyrophosphatase activity	135	9	10.64	0.761
GO:0005525	GTP binding	34	2	2.68	0.765
GO:0140098	catalytic activity, acting on RNA	79	5	6.23	0.765
GO:0003676	nucleic acid binding	258	18	20.33	0.768
