GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003735	structural constituent of ribosome	49	3	2.53	0.471
GO:0016887	ATPase activity	89	5	4.6	0.494
GO:0008233	peptidase activity	51	3	2.64	0.498
GO:0003690	double-stranded DNA binding	13	1	0.67	0.500
GO:0043021	ribonucleoprotein complex binding	13	1	0.67	0.500
GO:0016811	hydrolase activity, acting on carbon-nit...	13	1	0.67	0.500
GO:0097747	RNA polymerase activity	13	1	0.67	0.500
GO:0010181	FMN binding	13	1	0.67	0.500
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	1	0.67	0.500
GO:0034062	5'-3' RNA polymerase activity	13	1	0.67	0.500
GO:0019842	vitamin binding	33	2	1.71	0.517
GO:0016884	carbon-nitrogen ligase activity, with gl...	14	1	0.72	0.526
GO:0000155	phosphorelay sensor kinase activity	14	1	0.72	0.526
GO:0042578	phosphoric ester hydrolase activity	14	1	0.72	0.526
GO:0016410	N-acyltransferase activity	14	1	0.72	0.526
GO:0008080	N-acetyltransferase activity	14	1	0.72	0.526
GO:0005525	GTP binding	34	2	1.76	0.534
GO:0016746	transferase activity, transferring acyl ...	34	2	1.76	0.534
GO:0008173	RNA methyltransferase activity	15	1	0.78	0.551
GO:0044877	protein-containing complex binding	15	1	0.78	0.551
GO:0016831	carboxy-lyase activity	15	1	0.78	0.551
GO:0005198	structural molecule activity	56	3	2.89	0.563
GO:0016651	oxidoreductase activity, acting on NAD(P...	16	1	0.83	0.575
GO:0016763	transferase activity, transferring pento...	16	1	0.83	0.575
GO:0032549	ribonucleoside binding	57	3	2.95	0.576
GO:0001882	nucleoside binding	57	3	2.95	0.576
GO:0016879	ligase activity, forming carbon-nitrogen...	39	2	2.02	0.610
GO:0046872	metal ion binding	241	12	12.46	0.612
GO:0008483	transaminase activity	18	1	0.93	0.618
GO:0016769	transferase activity, transferring nitro...	18	1	0.93	0.618
GO:0004518	nuclease activity	40	2	2.07	0.624
GO:0005515	protein binding	83	4	4.29	0.636
GO:0051539	4 iron, 4 sulfur cluster binding	19	1	0.98	0.638
GO:0043169	cation binding	246	12	12.72	0.644
GO:0051287	NAD binding	20	1	1.03	0.657
GO:0004175	endopeptidase activity	21	1	1.09	0.675
GO:0016773	phosphotransferase activity, alcohol gro...	44	2	2.27	0.677
GO:0019001	guanyl nucleotide binding	45	2	2.33	0.689
GO:0032561	guanyl ribonucleotide binding	45	2	2.33	0.689
GO:0022857	transmembrane transporter activity	45	2	2.33	0.689
GO:0016765	transferase activity, transferring alkyl...	22	1	1.14	0.692
GO:0060089	molecular transducer activity	23	1	1.19	0.708
GO:0003824	catalytic activity	913	46	47.2	0.709
