GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0001871	pattern binding	22	0	0.47	1.000
GO:0001882	nucleoside binding	57	0	1.21	1.000
GO:0001883	purine nucleoside binding	54	0	1.14	1.000
GO:0003678	DNA helicase activity	13	0	0.28	1.000
GO:0003690	double-stranded DNA binding	13	0	0.28	1.000
GO:0003735	structural constituent of ribosome	49	0	1.04	1.000
GO:0003924	GTPase activity	23	0	0.49	1.000
GO:0003954	NADH dehydrogenase activity	10	0	0.21	1.000
GO:0004175	endopeptidase activity	21	0	0.44	1.000
GO:0004222	metalloendopeptidase activity	10	0	0.21	1.000
GO:0004386	helicase activity	23	0	0.49	1.000
GO:0004518	nuclease activity	40	0	0.85	1.000
GO:0004519	endonuclease activity	25	0	0.53	1.000
GO:0004527	exonuclease activity	15	0	0.32	1.000
GO:0004536	deoxyribonuclease activity	10	0	0.21	1.000
