GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.21	1.000
GO:0003924	GTPase activity	23	0	0.37	1.000
GO:0003954	NADH dehydrogenase activity	10	0	0.16	1.000
GO:0004175	endopeptidase activity	21	0	0.34	1.000
GO:0004222	metalloendopeptidase activity	10	0	0.16	1.000
GO:0004386	helicase activity	23	0	0.37	1.000
GO:0004527	exonuclease activity	15	0	0.24	1.000
GO:0004536	deoxyribonuclease activity	10	0	0.16	1.000
GO:0004673	protein histidine kinase activity	16	0	0.26	1.000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.42	1.000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.19	1.000
GO:0005198	structural molecule activity	56	0	0.9	1.000
GO:0005215	transporter activity	52	0	0.84	1.000
GO:0005509	calcium ion binding	12	0	0.19	1.000
GO:0005525	GTP binding	34	0	0.55	1.000
GO:0008080	N-acetyltransferase activity	14	0	0.23	1.000
GO:0008094	DNA-dependent ATPase activity	18	0	0.29	1.000
GO:0008135	translation factor activity, RNA binding	19	0	0.31	1.000
GO:0008173	RNA methyltransferase activity	15	0	0.24	1.000
GO:0008233	peptidase activity	51	0	0.82	1.000
GO:0008236	serine-type peptidase activity	15	0	0.24	1.000
GO:0008237	metallopeptidase activity	13	0	0.21	1.000
GO:0008238	exopeptidase activity	10	0	0.16	1.000
GO:0008324	cation transmembrane transporter activit...	24	0	0.39	1.000
GO:0008483	transaminase activity	18	0	0.29	1.000
