GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0140097	catalytic activity, acting on DNA	48	1	0.65	0.488
GO:1901265	nucleoside phosphate binding	338	5	4.58	0.502
GO:0000166	nucleotide binding	338	5	4.58	0.502
GO:0042623	ATPase activity, coupled	51	1	0.69	0.509
GO:0008233	peptidase activity	51	1	0.69	0.509
GO:0035639	purine ribonucleoside triphosphate bindi...	272	4	3.69	0.523
GO:0032550	purine ribonucleoside binding	54	1	0.73	0.530
GO:0001883	purine nucleoside binding	54	1	0.73	0.530
GO:0017111	nucleoside-triphosphatase activity	128	2	1.74	0.532
GO:0032555	purine ribonucleotide binding	280	4	3.8	0.549
GO:0032549	ribonucleoside binding	57	1	0.77	0.549
GO:0001882	nucleoside binding	57	1	0.77	0.549
GO:0017076	purine nucleotide binding	282	4	3.82	0.555
GO:0016462	pyrophosphatase activity	135	2	1.83	0.563
GO:0016817	hydrolase activity, acting on acid anhyd...	136	2	1.84	0.567
GO:0016818	hydrolase activity, acting on acid anhyd...	136	2	1.84	0.567
GO:0016788	hydrolase activity, acting on ester bond...	70	1	0.95	0.627
GO:0016491	oxidoreductase activity	153	2	2.07	0.635
GO:0016301	kinase activity	72	1	0.98	0.637
GO:0046872	metal ion binding	241	3	3.27	0.665
GO:0140098	catalytic activity, acting on RNA	79	1	1.07	0.672
GO:0043169	cation binding	246	3	3.34	0.680
GO:0016772	transferase activity, transferring phosp...	118	1	1.6	0.817
GO:0003674	molecular_function	1180	16	16	1.000
GO:0000049	tRNA binding	18	0	0.24	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.19	1.000
GO:0000287	magnesium ion binding	41	0	0.56	1.000
GO:0001871	pattern binding	22	0	0.3	1.000
GO:0003678	DNA helicase activity	13	0	0.18	1.000
GO:0003690	double-stranded DNA binding	13	0	0.18	1.000
GO:0003700	DNA-binding transcription factor activit...	22	0	0.3	1.000
GO:0003735	structural constituent of ribosome	49	0	0.66	1.000
GO:0003899	DNA-directed 5'-3' RNA polymerase activi...	13	0	0.18	1.000
GO:0003924	GTPase activity	23	0	0.31	1.000
GO:0003954	NADH dehydrogenase activity	10	0	0.14	1.000
GO:0004175	endopeptidase activity	21	0	0.28	1.000
GO:0004222	metalloendopeptidase activity	10	0	0.14	1.000
GO:0004386	helicase activity	23	0	0.31	1.000
GO:0004518	nuclease activity	40	0	0.54	1.000
GO:0004519	endonuclease activity	25	0	0.34	1.000
GO:0004527	exonuclease activity	15	0	0.2	1.000
GO:0004536	deoxyribonuclease activity	10	0	0.14	1.000
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	39	0	0.53	1.000
GO:0004672	protein kinase activity	26	0	0.35	1.000
GO:0004673	protein histidine kinase activity	16	0	0.22	1.000
GO:0004812	aminoacyl-tRNA ligase activity	26	0	0.35	1.000
GO:0004888	transmembrane signaling receptor activit...	12	0	0.16	1.000
GO:0005198	structural molecule activity	56	0	0.76	1.000
