GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0071705	nitrogen compound transport	33	2	0.95	0.2440
GO:0046907	intracellular transport	10	1	0.29	0.2536
GO:0071806	protein transmembrane transport	10	1	0.29	0.2536
GO:0006605	protein targeting	10	1	0.29	0.2536
GO:0022414	reproductive process	10	1	0.29	0.2536
GO:0009225	nucleotide-sugar metabolic process	10	1	0.29	0.2536
GO:0034030	ribonucleoside bisphosphate biosynthetic...	10	1	0.29	0.2536
GO:0034033	purine nucleoside bisphosphate biosynthe...	10	1	0.29	0.2536
GO:0009432	SOS response	10	1	0.29	0.2536
GO:0033866	nucleoside bisphosphate biosynthetic pro...	10	1	0.29	0.2536
GO:0006886	intracellular protein transport	10	1	0.29	0.2536
GO:1901135	carbohydrate derivative metabolic proces...	183	7	5.25	0.2619
GO:0009123	nucleoside monophosphate metabolic proce...	92	4	2.64	0.2677
GO:0040007	growth	123	5	3.53	0.2728
GO:0034613	cellular protein localization	11	1	0.32	0.2752
GO:0044265	cellular macromolecule catabolic process	11	1	0.32	0.2752
GO:0070727	cellular macromolecule localization	11	1	0.32	0.2752
GO:0042255	ribosome assembly	11	1	0.32	0.2752
GO:0051649	establishment of localization in cell	11	1	0.32	0.2752
GO:0006526	arginine biosynthetic process	11	1	0.32	0.2752
GO:0030031	cell projection assembly	11	1	0.32	0.2752
GO:0033875	ribonucleoside bisphosphate metabolic pr...	12	1	0.34	0.2962
GO:0034032	purine nucleoside bisphosphate metabolic...	12	1	0.34	0.2962
GO:0033865	nucleoside bisphosphate metabolic proces...	12	1	0.34	0.2962
GO:0006525	arginine metabolic process	12	1	0.34	0.2962
GO:0071702	organic substance transport	38	2	1.09	0.2984
GO:0044271	cellular nitrogen compound biosynthetic ...	355	12	10.19	0.3005
GO:0016070	RNA metabolic process	160	6	4.59	0.3052
GO:0055114	oxidation-reduction process	160	6	4.59	0.3052
GO:0006281	DNA repair	39	2	1.12	0.3093
GO:0022607	cellular component assembly	68	3	1.95	0.3093
GO:0044781	bacterial-type flagellum organization	13	1	0.37	0.3167
GO:0046129	purine ribonucleoside biosynthetic proce...	13	1	0.37	0.3167
GO:0022618	ribonucleoprotein complex assembly	13	1	0.37	0.3167
GO:0051641	cellular localization	13	1	0.37	0.3167
GO:0000003	reproduction	13	1	0.37	0.3167
GO:0042451	purine nucleoside biosynthetic process	13	1	0.37	0.3167
GO:0006541	glutamine metabolic process	13	1	0.37	0.3167
GO:0006811	ion transport	40	2	1.15	0.3201
GO:0006351	transcription, DNA-templated	70	3	2.01	0.3256
GO:0034641	cellular nitrogen compound metabolic pro...	499	16	14.32	0.3326
GO:0097659	nucleic acid-templated transcription	71	3	2.04	0.3337
GO:1901069	guanosine-containing compound catabolic ...	14	1	0.4	0.3365
