GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0009141	nucleoside triphosphate metabolic proces...	77	5	2.5	0.0973
GO:0016052	carbohydrate catabolic process	55	4	1.78	0.0975
GO:0000272	polysaccharide catabolic process	35	3	1.13	0.1005
GO:0006796	phosphate-containing compound metabolic ...	230	11	7.45	0.1036
GO:0006725	cellular aromatic compound metabolic pro...	426	22	13.81	0.1076
GO:0044282	small molecule catabolic process	57	4	1.85	0.1079
GO:0010468	regulation of gene expression	80	5	2.59	0.1103
GO:0046128	purine ribonucleoside metabolic process	58	4	1.88	0.1132
GO:0006793	phosphorus metabolic process	234	11	7.58	0.1143
GO:0042278	purine nucleoside metabolic process	59	4	1.91	0.1187
GO:0006221	pyrimidine nucleotide biosynthetic proce...	19	2	0.62	0.1237
GO:0006807	nitrogen compound metabolic process	665	28	21.55	0.1238
GO:0006281	DNA repair	39	3	1.26	0.1286
GO:1901657	glycosyl compound metabolic process	84	5	2.72	0.1291
GO:0009116	nucleoside metabolic process	84	5	2.72	0.1291
GO:0051188	cofactor biosynthetic process	61	4	1.98	0.1301
GO:0033554	cellular response to stress	61	4	1.98	0.1301
GO:1901068	guanosine-containing compound metabolic ...	20	2	0.65	0.1347
GO:0009110	vitamin biosynthetic process	20	2	0.65	0.1347
GO:0006073	cellular glucan metabolic process	20	2	0.65	0.1347
GO:0042364	water-soluble vitamin biosynthetic proce...	20	2	0.65	0.1347
GO:0044249	cellular biosynthetic process	473	23	15.33	0.1350
GO:0006355	regulation of transcription, DNA-templat...	62	4	2.01	0.1359
GO:2001141	regulation of RNA biosynthetic process	63	4	2.04	0.1419
GO:1903506	regulation of nucleic acid-templated tra...	63	4	2.04	0.1419
GO:0044042	glucan metabolic process	21	2	0.68	0.1460
GO:0019363	pyridine nucleotide biosynthetic process	21	2	0.68	0.1460
GO:0019359	nicotinamide nucleotide biosynthetic pro...	21	2	0.68	0.1460
GO:1901576	organic substance biosynthetic process	478	23	15.49	0.1488
GO:0009259	ribonucleotide metabolic process	113	6	3.66	0.1503
GO:0055086	nucleobase-containing small molecule met...	166	8	5.38	0.1555
GO:0072525	pyridine-containing compound biosyntheti...	22	2	0.71	0.1574
GO:0060255	regulation of macromolecule metabolic pr...	90	5	2.92	0.1598
