GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0019637	organophosphate metabolic process	158	3	2.17	0.374
GO:0009150	purine ribonucleotide metabolic process	96	2	1.32	0.386
GO:0000272	polysaccharide catabolic process	35	1	0.48	0.389
GO:0090407	organophosphate biosynthetic process	97	2	1.33	0.392
GO:0009168	purine ribonucleoside monophosphate bios...	37	1	0.51	0.407
GO:0009127	purine nucleoside monophosphate biosynth...	37	1	0.51	0.407
GO:0006163	purine nucleotide metabolic process	100	2	1.38	0.407
GO:0044249	cellular biosynthetic process	445	7	6.12	0.415
GO:0044255	cellular lipid metabolic process	38	1	0.52	0.415
GO:1901137	carbohydrate derivative biosynthetic pro...	103	2	1.42	0.422
GO:0006629	lipid metabolic process	40	1	0.55	0.432
GO:0072521	purine-containing compound metabolic pro...	106	2	1.46	0.437
GO:1901576	organic substance biosynthetic process	453	7	6.23	0.438
GO:0051301	cell division	41	1	0.56	0.440
GO:0018130	heterocycle biosynthetic process	245	4	3.37	0.446
GO:0009259	ribonucleotide metabolic process	108	2	1.49	0.447
GO:0009154	purine ribonucleotide catabolic process	42	1	0.58	0.448
GO:0009203	ribonucleoside triphosphate catabolic pr...	42	1	0.58	0.448
GO:0009207	purine ribonucleoside triphosphate catab...	42	1	0.58	0.448
GO:0009261	ribonucleotide catabolic process	42	1	0.58	0.448
GO:0009146	purine nucleoside triphosphate catabolic...	42	1	0.58	0.448
GO:0090305	nucleic acid phosphodiester bond hydroly...	42	1	0.58	0.448
GO:0006195	purine nucleotide catabolic process	43	1	0.59	0.456
GO:0009143	nucleoside triphosphate catabolic proces...	43	1	0.59	0.456
GO:0046130	purine ribonucleoside catabolic process	43	1	0.59	0.456
GO:0042454	ribonucleoside catabolic process	44	1	0.61	0.463
GO:0006152	purine nucleoside catabolic process	44	1	0.61	0.463
GO:0009058	biosynthetic process	462	7	6.35	0.465
GO:0019693	ribose phosphate metabolic process	112	2	1.54	0.467
GO:0009164	nucleoside catabolic process	45	1	0.62	0.471
GO:0072523	purine-containing compound catabolic pro...	45	1	0.62	0.471
GO:0034656	nucleobase-containing small molecule cat...	45	1	0.62	0.471
GO:1901658	glycosyl compound catabolic process	45	1	0.62	0.471
