GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0140102	catalytic activity, acting on a rRNA	13	3	2.08	0.3460
GO:0043021	ribonucleoprotein complex binding	13	3	2.08	0.3460
GO:0016740	transferase activity	303	51	48.47	0.3517
GO:0140096	catalytic activity, acting on a protein	90	16	14.4	0.3609
GO:0070011	peptidase activity, acting on L-amino ac...	31	6	4.96	0.3752
GO:0022853	active ion transmembrane transporter act...	14	3	2.24	0.3932
GO:0000155	phosphorelay sensor kinase activity	14	3	2.24	0.3932
GO:0008233	peptidase activity	44	8	7.04	0.4067
GO:0016757	transferase activity, transferring glyco...	38	7	6.08	0.4068
GO:0044877	protein-containing complex binding	15	3	2.4	0.4395
GO:0008080	N-acetyltransferase activity	15	3	2.4	0.4395
GO:0016410	N-acyltransferase activity	15	3	2.4	0.4395
GO:0004673	protein histidine kinase activity	15	3	2.4	0.4395
GO:0046914	transition metal ion binding	71	12	11.36	0.4677
GO:0005488	binding	758	124	121.25	0.4750
GO:0016775	phosphotransferase activity, nitrogenous...	16	3	2.56	0.4844
GO:0016836	hydro-lyase activity	16	3	2.56	0.4844
GO:0004888	transmembrane signaling receptor activit...	10	2	1.6	0.4925
GO:0016811	hydrolase activity, acting on carbon-nit...	10	2	1.6	0.4925
GO:0038023	signaling receptor activity	10	2	1.6	0.4925
GO:0008649	rRNA methyltransferase activity	10	2	1.6	0.4925
GO:0015318	inorganic molecular entity transmembrane...	29	5	4.64	0.5057
GO:0032561	guanyl ribonucleotide binding	42	7	6.72	0.5191
GO:0019001	guanyl nucleotide binding	42	7	6.72	0.5191
GO:0015075	ion transmembrane transporter activity	30	5	4.8	0.5380
GO:0050662	coenzyme binding	81	13	12.96	0.5451
GO:0000166	nucleotide binding	327	52	52.31	0.5543
GO:1901265	nucleoside phosphate binding	327	52	52.31	0.5543
GO:0016798	hydrolase activity, acting on glycosyl b...	45	15	7.2	0.5646
GO:0016407	acetyltransferase activity	18	3	2.88	0.5687
GO:0019829	cation-transporting ATPase activity	12	2	1.92	0.5956
GO:0036094	small molecule binding	371	58	59.35	0.6232
GO:0005525	GTP binding	33	5	5.28	0.6286
GO:0042625	ATPase coupled ion transmembrane transpo...	13	2	2.08	0.6410
GO:0003676	nucleic acid binding	259	40	41.43	0.6417
GO:0016829	lyase activity	60	9	9.6	0.6425
GO:0016301	kinase activity	67	10	10.72	0.6513
GO:0016887	ATPase activity	87	13	13.92	0.6579
GO:0097367	carbohydrate derivative binding	293	45	46.87	0.6669
GO:0046872	metal ion binding	230	35	36.79	0.6742
GO:0016758	transferase activity, transferring hexos...	14	2	2.24	0.6823
GO:0004527	exonuclease activity	14	2	2.24	0.6823
GO:0005506	iron ion binding	14	2	2.24	0.6823
GO:0008173	RNA methyltransferase activity	14	2	2.24	0.6823
GO:0032553	ribonucleotide binding	284	43	45.43	0.7059
GO:0003924	GTPase activity	22	3	3.52	0.7096
GO:0016830	carbon-carbon lyase activity	22	3	3.52	0.7096
GO:0016763	transferase activity, transferring pento...	15	2	2.4	0.7197
GO:1901363	heterocyclic compound binding	539	83	86.22	0.7280
GO:0097159	organic cyclic compound binding	539	83	86.22	0.7280
GO:0043169	cation binding	235	35	37.59	0.7293
GO:0016779	nucleotidyltransferase activity	37	5	5.92	0.7312
GO:0022804	active transmembrane transporter activit...	30	4	4.8	0.7329
GO:0016835	carbon-oxygen lyase activity	23	3	3.68	0.7387
GO:0000287	magnesium ion binding	39	5	6.24	0.7743
GO:0060089	molecular transducer activity	17	2	2.72	0.7834
GO:0051539	4 iron, 4 sulfur cluster binding	17	2	2.72	0.7834
GO:0004175	endopeptidase activity	17	2	2.72	0.7834
GO:0032559	adenyl ribonucleotide binding	235	34	37.59	0.7924
GO:0032555	purine ribonucleotide binding	268	39	42.87	0.7972
GO:0048037	cofactor binding	137	19	21.92	0.8006
GO:0035639	purine ribonucleoside triphosphate bindi...	262	38	41.91	0.8013
