GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0015399	primary active transmembrane transporter...	28	1	0.48	0.385
GO:0005515	protein binding	78	2	1.32	0.387
GO:0005488	binding	758	14	12.87	0.388
GO:0015318	inorganic molecular entity transmembrane...	29	1	0.49	0.395
GO:0016614	oxidoreductase activity, acting on CH-OH...	29	1	0.49	0.395
GO:0016616	oxidoreductase activity, acting on the C...	29	1	0.49	0.395
GO:0050662	coenzyme binding	81	2	1.38	0.405
GO:0015075	ion transmembrane transporter activity	30	1	0.51	0.406
GO:0022804	active transmembrane transporter activit...	30	1	0.51	0.406
GO:0016740	transferase activity	303	6	5.14	0.412
GO:0070011	peptidase activity, acting on L-amino ac...	31	1	0.53	0.416
GO:0016746	transferase activity, transferring acyl ...	32	1	0.54	0.426
GO:0003677	DNA binding	140	3	2.38	0.431
GO:0016491	oxidoreductase activity	147	3	2.5	0.465
GO:0004518	nuclease activity	37	1	0.63	0.475
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	40	1	0.68	0.502
GO:0016773	phosphotransferase activity, alcohol gro...	41	1	0.7	0.511
GO:0022857	transmembrane transporter activity	43	1	0.73	0.528
GO:0008233	peptidase activity	44	1	0.75	0.536
GO:0016798	hydrolase activity, acting on glycosyl b...	45	1	0.76	0.544
GO:0016853	isomerase activity	46	1	0.78	0.553
GO:0140097	catalytic activity, acting on DNA	47	1	0.8	0.560
GO:0003735	structural constituent of ribosome	47	1	0.8	0.560
GO:0016772	transferase activity, transferring phosp...	109	2	1.85	0.567
GO:0005215	transporter activity	49	1	0.83	0.576
GO:0005198	structural molecule activity	52	1	0.88	0.598
GO:0001883	purine nucleoside binding	53	1	0.9	0.605
GO:0032550	purine ribonucleoside binding	53	1	0.9	0.605
GO:0097159	organic cyclic compound binding	539	9	9.15	0.617
GO:1901363	heterocyclic compound binding	539	9	9.15	0.617
GO:0001882	nucleoside binding	55	1	0.93	0.619
GO:0032549	ribonucleoside binding	55	1	0.93	0.619
GO:0003676	nucleic acid binding	259	4	4.4	0.674
GO:0140098	catalytic activity, acting on RNA	72	1	1.22	0.720
GO:0003723	RNA binding	108	1	1.83	0.857
GO:0003674	molecular_function	1119	19	19	1.000
GO:0000049	tRNA binding	18	0	0.31	1.000
GO:0000155	phosphorelay sensor kinase activity	14	0	0.24	1.000
GO:0000287	magnesium ion binding	39	0	0.66	1.000
GO:0001871	pattern binding	23	0	0.39	1.000
GO:0003678	DNA helicase activity	13	0	0.22	1.000
