GO.ID	Term	Annotated	Significant	Expected	Fisher
GO:0008080	N-acetyltransferase activity	15	0	0.17	1.0000
GO:0008135	translation factor activity, RNA binding	18	0	0.21	1.0000
GO:0008137	NADH dehydrogenase (ubiquinone) activity	10	0	0.12	1.0000
GO:0008173	RNA methyltransferase activity	14	0	0.16	1.0000
GO:0008233	peptidase activity	44	0	0.51	1.0000
GO:0008236	serine-type peptidase activity	12	0	0.14	1.0000
GO:0008324	cation transmembrane transporter activit...	24	0	0.28	1.0000
GO:0008483	transaminase activity	17	0	0.2	1.0000
GO:0008649	rRNA methyltransferase activity	10	0	0.12	1.0000
GO:0008757	S-adenosylmethionine-dependent methyltra...	18	0	0.21	1.0000
